desc,play_type,game_half,drive,qtr,down,rushing_yards,first_down_pass,first_down_penalty,receiving_yards,third_down_failed,fourth_down_converted,penalty,fumbled_1_player_name,fumbled_2_player_name,td_player_name
"(1:34) (No Huddle, Shotgun) 4-D.Prescott pass short middle to 3-G.Pickens to NYG 34 for 14 yards (21-P.Adebo).",pass,Half2,19,4,3.0,,1.0,0.0,14.0,0.0,0.0,0,,,
"(1:12) (No Huddle, Shotgun) 4-D.Prescott pass short right to 88-C.Lamb pushed ob at NYG 22 for 12 yards (21-P.Adebo).",pass,Half2,19,4,1.0,,1.0,0.0,12.0,0.0,0.0,0,,,
(1:07) (Shotgun) 33-J.Williams left end to NYG 9 for 13 yards (27-T.Nubin).,run,Half2,19,4,1.0,13.0,0.0,0.0,,0.0,0.0,0,,,
(:59) (Shotgun) 33-J.Williams right guard to NYG 6 for 3 yards (5-K.Thibodeaux; 58-B.Okereke).,run,Half2,19,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
"(:56) (Shotgun) 4-D.Prescott pass short left to 3-G.Pickens for 6 yards, TOUCHDOWN.",pass,Half2,19,4,2.0,,1.0,0.0,6.0,0.0,0.0,0,,,G.Pickens
"(:19) (Shotgun) 4-D.Prescott sacked at DAL 24 for -9 yards (5-K.Thibodeaux). FUMBLES (5-K.Thibodeaux) [5-K.Thibodeaux], recovered by DAL-3-G.Pickens at DAL 36. 3-G.Pickens to 50 for 14 yards (58-B.Okereke). The Replay Official reviewed the fumble ruling, and the play was REVERSED. (Shotgun) 4-D.Prescott pass incomplete short right to 3-G.Pickens (5-K.Thibodeaux) [5-K.Thibodeaux].",pass,Half2,21,4,1.0,,0.0,0.0,,0.0,0.0,0,,,
(:14) (Shotgun) 4-D.Prescott pass deep middle to 87-J.Ferguson to NYG 49 for 18 yards (22-A.Phillips; 58-B.Okereke).,pass,Half2,21,4,2.0,,1.0,0.0,18.0,0.0,0.0,0,,,
(:09) (Shotgun) 33-J.Williams left guard to NYG 46 for 3 yards (51-A.Carter).,run,Half2,21,4,1.0,3.0,0.0,0.0,,0.0,0.0,0,,,
(9:54) (Shotgun) 4-D.Prescott pass short right to 88-C.Lamb ran ob at DAL 27 for 8 yards (2-D.Banks).,pass,Overtime,22,5,1.0,,0.0,0.0,8.0,0.0,0.0,0,,,
(9:30) (Shotgun) 33-J.Williams right tackle to DAL 31 for 4 yards (2-D.Banks).,run,Overtime,22,5,2.0,4.0,0.0,0.0,,0.0,0.0,0,,,
(9:00) (Shotgun) 4-D.Prescott pass short right to 33-J.Williams to DAL 42 for 11 yards (8-J.Holland).,pass,Overtime,22,5,1.0,,1.0,0.0,11.0,0.0,0.0,0,,,
